genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed: 9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	29	1	356047772	142510442	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_1	na	na	na	425.06	3369384	15.34	168616	Neg	1000000	425.06	3369384	15.339999999999998	3.7886151974010946
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	29	1	356047772	142510442	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_1	na	na	na	425.06	3369384	24.24	168616	Pos	1000000	425.06	3369384	24.24	3.7886151974010946
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	29	1	356047772	200257178	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_1	na	na	na	425.06	3369384	5.63	225024	Str	999872	425.06	3369384	5.630720732253728	5.056040625919153
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	31	na	354803597	341943564	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	289.43	6520884	70.89	2119916	4.13	337772	Neg	1000000	360.32	6520884	4.13	7.6159769034134115
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	31	na	354803597	341943564	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	289.43	6520884	70.89	2119916	3.08	337768	Pos	1000000	360.32	6520884	3.08	7.615886712670503
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	31	na	354803597	341943564	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	289.43	6520884	70.89	2119916	0.88	337768	Str	999810	360.32	6520884	0.8801672317740371	7.615886712670503
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	31	na	354803597	2256583424	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	196.58	3616444	12.559999999999999	2838948	Neg	1000000	196.58	3616444	12.559999999999999	64.01170729957397
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	31	na	354803597	2256583424	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	196.58	3616444	15.329999999999998	2838944	Pos	1000000	196.58	3616444	15.329999999999997	64.01161710883106
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	31	na	354803597	2256583424	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	196.58	3616444	14.58	2838948	Str	999810	196.58	3616444	14.582770726438024	64.01170729957397
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	31	na	354803597	152839648	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_31.d_na	na	1611.8400000000001	16141292	160.7	7393632	8.23	159992	Neg	1000000	1772.5400000000002	16141292	8.23	3.6074493348498944
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	31	na	354803597	152839648	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_31.d_na	na	1611.8400000000001	16141292	160.7	7393632	9.6	159992	Pos	1000000	1772.5400000000002	16141292	9.6	3.6074493348498944
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	31	na	354803597	208479704	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_31.d_na	na	1611.8400000000001	16141292	160.7	7393632	3.3200000000000003	214328	Str	999810	1772.5400000000002	16141292	3.3206309198747763	4.832600386517502
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	31	0	354803597	449778200	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	665.5	11452800	2.83	468640	Neg	1000000	665.5	11452800	2.83	10.566747439147298
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	31	0	354803597	449778200	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	665.5	11452800	3.33	468656	Pos	1000000	665.5	11452800	3.33	10.567108202118932
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	31	0	354803597	555361584	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	665.5	11452800	0.8300000000000001	571516	Str	999810	665.5	11452800	0.8301577299686941	12.886363156008253
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	31	1	354803597	145444058	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_1	na	na	na	438.32	5745276	17.479999999999997	171492	Neg	1000000	438.32	5745276	17.479999999999997	3.8667477207115235
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	31	1	354803597	145444058	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_1	na	na	na	438.32	5745276	26.439999999999998	171508	Pos	1000000	438.32	5745276	26.439999999999998	3.867108483683157
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	31	1	354803597	204455898	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_1	na	na	na	438.32	5745276	6.34	229152	Str	999810	438.32	5745276	6.341204828917494	5.166847279736006
